Wins,Public Favor,Allegiance Network_Strong,Survived
3,0.5450069664133492,0,1
9,0.7260925325593905,1,1
13,0.8696809827421538,1,1
7,0.6517710444396911,0,1
10,0.6265305147257566,1,1
11,0.997516541920282,1,1
10,0.6879058937320351,0,0
9,0.6404755427169664,0,0
11,0.8575336174153484,1,1
6,0.8166845046805493,1,1
6,0.6475160861470597,0,0
8,0.8418880619508458,1,1
11,0.8362771418539214,1,1
11,0.865446912681146,1,1
7,0.6638706308508093,0,0
10,0.7724480043783659,1,1
13,0.7504024507684074,1,1
4,0.6234203172552546,0,0
7,0.6519293073699352,0,1
4,0.5592411427254025,0,0
7,0.6349929625748579,0,0
11,0.7193023901152508,1,1
8,0.8269532927478599,1,1
0,0.3415589420593918,0,0
10,0.6533610316478,0,0
6,0.5406683044421904,0,0
4,0.6491061055645525,0,0
2,0.582493978913901,0,0
3,0.5174746909193711,0,0
4,0.4775140473740604,1,0
9,0.7904828190290666,1,1
7,0.6001191178084923,0,1
8,0.7561437547152338,1,0
7,0.5794469817594463,0,0
7,0.6519120048829627,0,1
8,0.6423661451711732,0,0
9,0.6653836981539393,0,0
13,0.7812768702694347,1,1
10,0.7608886155635836,1,1
8,0.6325386628509676,0,1
15,0.9081866185699048,1,0
12,0.8563440982981031,1,1
4,0.5506140383310404,0,0
5,0.6616175172786346,1,1
11,0.907384926759868,1,1
15,0.9228434704827864,1,1
2,0.4544896176536267,1,0
6,0.523332506606919,0,0
3,0.36640125564765,1,0
3,0.5587393075527389,0,0
8,0.7122016835278001,1,0
9,0.6847697099229637,1,1
10,0.6514288564069868,0,1
6,0.7299936166353549,1,1
4,0.5441267487331373,0,0
2,0.5174550268525941,1,0
8,0.5940742519629024,1,1
7,0.6061318620619467,1,0
7,0.7092317550473631,1,0
10,0.7718506561807559,1,1
10,0.8951107512696479,1,1
3,0.4859090829324977,1,0
7,0.5986023133541608,0,0
13,0.840583018619462,1,1
10,0.6182106903047776,1,1
5,0.5713140050022417,0,1
4,0.6050342526014683,0,0
8,0.7005547883704132,1,1
6,0.7498201788057028,1,1
7,0.5003276108359224,1,0
13,0.8566753532280629,1,1
6,0.7241123269241806,1,0
1,0.408506766031999,0,0
5,0.7731451198506128,1,1
8,0.7399615217935243,1,1
8,0.7972149640069756,1,1
9,0.8973916859193606,1,1
2,0.5095238519971519,0,0
10,0.8502548573132505,1,1
4,0.5175613666256167,0,0
6,0.5698363838893199,0,1
11,0.9313665732141486,1,0
8,0.7479296822134487,1,1
5,0.6085811539918197,0,0
6,0.6500071816149497,0,0
8,0.7562059861873401,1,0
11,0.9420519117430745,1,1
8,0.7742251123420626,1,1
4,0.4498374114119919,0,0
7,0.5961589463674446,0,0
10,0.8653326530059094,1,1
5,0.4766867383829213,0,0
8,0.7146179351721116,1,0
8,0.8459832099273038,1,1
13,0.7621139598432458,1,1
5,0.6442559768242462,0,0
10,0.7745337469795196,1,1
4,0.634641548754815,1,0
19,1.0607543566820583,1,0
8,0.6355949170058568,0,0
11,0.8792991852932776,1,1
13,0.883799029225524,1,1
3,0.5055556670229738,0,0
8,0.6537623348928101,1,0
8,0.7405630718587278,1,0
8,0.6265804126403585,0,0
12,0.7654934620368747,1,0
5,0.6465030346889301,0,1
5,0.568635790485246,0,0
13,0.8445881992565151,1,0
7,0.5397237315943023,0,1
6,0.6663221306762672,0,0
12,0.8108955200415189,1,0
8,0.7096064918041827,1,0
16,0.9064997596503922,1,1
13,0.9521196223364872,1,1
6,0.5387899785350819,0,0
7,0.6640981310676887,0,1
11,0.8378911597275082,1,1
6,0.7109426607250252,1,0
12,0.8460089045024741,1,0
7,0.5905187859799244,0,1
5,0.5894034596142904,0,0
8,0.5517797706808621,1,1
9,0.6043650298700007,0,0
4,0.498374409559797,1,1
8,0.7077769696615117,1,0
4,0.6194805324324978,1,1
17,0.980703349272004,1,1
14,0.7102059659288429,1,0
8,0.5925098917467287,0,1
19,0.9773614241715156,1,1
11,0.9111601532923717,1,0
8,0.7162644435292268,1,1
10,0.8387291530675229,1,1
7,0.7190868550803513,1,0
12,0.7485075411140022,1,1
11,0.9403803902316904,1,1
8,0.8409771918530353,1,1
11,0.7267888921675115,1,1
12,0.9200574952061286,1,0
14,0.7845175712352125,1,1
6,0.6003373571578443,0,0
10,0.8494322759680341,1,1
12,0.8304384266348251,1,0
8,0.8019801797596277,1,1
5,0.5566625119561885,1,0
5,0.763368633316508,1,0
12,0.6732181069569715,0,0
10,0.6502461949275857,0,1
5,0.6497753288337383,0,0
3,0.5424632787210171,0,0
12,0.7231708215898468,1,0
0,0.3280629118314651,0,0
13,0.990764370125091,1,0
7,0.7464643419213447,1,1
17,0.8535811126406622,1,1
6,0.7192498684573705,1,1
10,0.811199763594414,1,1
2,0.5708799179430893,1,0
5,0.4845403330753911,1,0
5,0.7043280630324377,1,0
3,0.4759625291676519,1,1
8,0.8256672664734607,1,0
14,0.91310897350961,1,1
6,0.53963492698416,1,0
10,0.822269503787595,1,1
1,0.5214373746007723,0,0
8,0.5684159674793833,0,1
8,0.6813667017131254,0,0
14,0.8230824048346768,1,1
4,0.5682567097111165,0,0
8,0.7795194040162248,1,1
2,0.5150624963602679,1,0
7,0.7157057111560802,1,1
10,0.8888225917660425,1,1
12,0.544776886971316,0,0
8,0.6355653551169419,0,0
6,0.6504496507904522,0,0
5,0.586637802807476,1,0
4,0.6886852719345589,1,1
6,0.5983133639282222,0,0
8,0.594023003465843,0,0
12,0.869683351721593,1,1
3,0.4716906112148552,0,0
8,0.7981164257369554,1,1
10,0.7488368123954536,1,1
7,0.6742784330372422,1,1
11,0.837899002764361,1,1
8,0.7882460400293707,1,0
6,0.5701884142710473,0,1
4,0.5810882196978131,0,1
10,0.856329194915596,1,1
13,0.5896858341637815,0,1
4,0.5741298507315924,0,0
5,0.5383862932956875,0,0
10,0.844864403971962,1,1
5,0.709626707488015,1,0
3,0.5521101691179585,1,0
6,0.768596059510977,1,1
5,0.5635641843447657,0,0
16,0.9311234393831572,1,1
12,0.8464445894671697,1,0
8,0.5317791162185158,0,0
2,0.456261594090693,1,0
5,0.5587157883589619,0,0
6,0.5588493358811637,1,1
4,0.6588401854706298,1,1
11,0.7947933076020941,1,1
6,0.6623643119491782,0,1
1,0.4988541011299619,1,0
9,0.8634681394450988,1,1
18,0.8040573994084803,1,1
4,0.5622102659513442,1,1
4,0.5111400514428736,0,0
12,0.9257757795125372,1,1
6,0.6115444499764069,1,0
7,0.5486848221366659,0,0
5,0.5990597904602273,0,0
7,0.7060120768905008,1,1
8,0.6627423097657086,1,0
7,0.6357194002661368,0,0
2,0.6075385260170885,1,0
9,0.595268364551845,0,0
6,0.6898657150566938,0,1
3,0.6267430643476553,1,0
7,0.735490895711568,1,1
4,0.5237187338080936,0,0
6,0.6047899664549586,0,0
8,0.6653009131088176,0,0
10,0.9302140685326864,1,1
12,0.5779572892408837,0,0
11,0.6824210402849845,0,1
13,0.81845484836345,1,0
11,0.8003493570948643,1,1
14,0.8504584322821165,1,1
13,0.8830172857557307,1,1
4,0.4942916325492871,1,0
10,0.8060300500857901,1,0
2,0.6251988868635261,0,0
11,0.680662663158964,1,1
12,0.8490870325130275,1,1
12,0.9136193445640776,1,1
7,0.8355562108539082,1,0
8,0.8207835078777922,1,1
4,0.6642785962790739,0,0
16,0.92392393238683,1,1
2,0.4966087361132916,1,0
21,0.9376283800116468,1,1
9,0.7265809569796444,1,1
18,0.905386143039092,1,1
5,0.6840592225610694,1,1
11,0.9306105573300294,1,0
8,0.6994779605336696,0,0
5,0.6045319071839423,1,0
7,0.606459582909448,0,1
3,0.4888145894213412,1,0
10,0.6965080943457034,1,1
4,0.6335908251539085,0,0
4,0.59553615174403,1,0
8,0.6237092231820388,0,1
10,0.5635725673085813,0,1
9,0.7024157862136734,1,1
8,0.7122177079652302,1,0
4,0.4993466202227756,0,0
4,0.5319174617040341,0,0
10,0.6667993479537349,0,1
14,0.7618848058683367,1,0
5,0.5614967231465717,0,0
7,0.5594261277026839,0,0
11,0.8985199665701215,1,1
4,0.5074590699978919,0,0
4,0.594088072222972,0,0
11,0.903799959185676,1,1
6,0.6991273109840561,0,1
7,0.6933363021417202,1,0
3,0.6168889068648713,1,0
3,0.5409806305066069,0,0
12,1.01734547858126,1,1
7,0.6878890154469595,1,1
8,0.809200874439361,1,1
3,0.5260011276806371,0,0
4,0.6407017219823684,0,0
14,0.6485697019487908,0,0
9,0.6490978352971927,1,1
13,0.9130671012898676,1,1
2,0.3892236305850119,1,0
11,0.864556653496945,1,1
8,0.7333499764532091,1,0
7,0.6189000747011444,1,0
7,0.6107403392339278,0,0
8,0.7740359876638385,1,1
8,0.8533655879971406,1,1
4,0.5162075039458519,1,1
7,0.7133280956330811,1,0
3,0.5274812652589057,0,0
11,0.7687711600531275,1,0
11,0.8614517776003784,1,1
8,0.6666772934535313,1,0
7,0.7059015298766587,1,1
10,0.7491776944661257,1,1
7,0.6802625143025909,0,0
10,0.7989223990334147,1,1
9,0.5619024783752555,1,1
13,0.8137690530519734,1,1
9,0.6980155408817171,0,1
6,0.6139102763894084,0,0
5,0.659604064112841,1,0
4,0.6090040090144654,0,0
13,0.6967582800515957,0,0
4,0.6133980167844016,0,0
6,0.7094714068384906,1,1
12,0.9080790643817442,1,0
6,0.5813195657289492,0,1
10,0.7565138515672921,1,1
10,0.5606704122519652,1,1
0,0.4113101307285222,1,0
4,0.4802088604948432,1,0
7,0.6136407756486344,0,0
9,0.5950826731798349,0,0
7,0.71681396762665,1,1
9,0.8265425178033879,1,1
5,0.6368205972572997,1,1
3,0.4457411328349812,1,0
4,0.8014059973192702,1,1
13,0.905945881769054,1,1
12,0.8725228655307389,1,1
7,0.6422667263720384,0,0
9,0.738109990186323,1,0
7,0.7866349420812808,1,1
1,0.5790275133183311,1,0
10,0.6907014848760755,0,1
6,0.5115949510076037,0,1
11,0.7868312035892393,1,1
3,0.5459125919689088,0,0
3,0.496774708832301,1,0
4,0.5016865496737427,0,0
5,0.6105031364540174,1,0
6,0.5699094262613297,0,0
10,0.997634037756644,1,1
7,0.6581659313732873,1,0
4,0.5621049134644996,0,0
9,0.5818495752851653,0,0
16,0.8477251271270145,1,1
11,0.7543874750480938,1,0
14,0.8917332881575062,1,1
5,0.5690493382698706,0,0
5,0.5300693381316633,1,0
10,0.9116402847538562,1,1
7,0.7888084440177887,1,1
5,0.5097826837835633,0,0
15,0.8658068798399707,1,1
4,0.5092031516565927,0,0
15,0.9102796225406666,1,1
11,0.84062165151375,1,1
12,0.951428846838015,1,1
3,0.3851835707237424,1,0
4,0.6649951898764465,0,0
2,0.5304636578739992,0,0
13,0.7877639566916508,1,0
3,0.5815256709779166,0,0
9,0.8042689249997131,1,0
6,0.6014601270893805,0,0
11,0.7536413021959699,1,0
10,0.8795588330774993,1,1
6,0.6733955124733721,0,0
5,0.5691307810368826,0,0
7,0.5185208423668773,0,0
10,0.778096818170966,1,1
9,0.7960058743280835,1,1
8,0.7912359859206727,1,1
9,0.6563047403560776,0,0
6,0.6199484071965935,0,0
3,0.6274481599476632,0,0
12,1.0147476366275798,1,1
4,0.5912611867477138,0,0
6,0.6769864534442377,1,1
9,0.7169862288637734,1,1
13,0.8960585951370883,1,1
4,0.6376921542634875,1,0
6,0.5457944476128662,0,0
15,0.9129363526007082,1,0
7,0.7408306504894896,1,0
18,0.843149127402823,1,1
13,0.8961669906389037,1,0
5,0.6605716190927036,0,0
18,0.877704759278714,1,1
6,0.7336411365977682,1,1
4,0.6074624522691797,0,0
7,0.5703201393688727,0,1
13,0.8438354130645661,1,1
11,0.8448210239875946,1,1
11,0.9207368380575408,1,1
8,0.6765847874317842,0,0
10,0.6662460311101871,0,0
16,1.0105959445243196,1,0
11,0.8033936714436148,1,1
10,0.7089600819419265,1,1
7,0.6722732989990887,1,0
5,0.5814710242830216,1,1
9,0.7299408231241055,1,0
13,0.8873549386003616,1,1
11,1.0030353589869665,1,0
11,0.8516122735008591,1,1
6,0.6530099734718767,0,0
8,0.7151637103446921,1,1
5,0.5136991505591796,0,0
2,0.4604761220331115,1,0
9,0.4737713532992283,0,0
7,0.6789035396146205,0,0
14,0.9261095687457364,1,1
4,0.478793381330806,1,1
9,0.9711007498282476,1,1
2,0.5375534080919838,0,0
6,0.6216976589489163,0,0
3,0.5656115533214677,0,0
4,0.6263028156355496,0,0
6,0.7642044951372012,1,1
9,0.7438684817379353,1,1
6,0.6536685613438449,0,0
4,0.5915979038167148,0,0
4,0.6297644198727702,0,0
8,0.7978391434060211,1,1
5,0.5484283055944642,0,0
6,0.634851898429577,0,0
18,0.7418601154682556,1,1
6,0.7859240899143213,1,1
6,0.6064307298272593,1,0
5,0.6591424391337704,1,0
1,0.4257784842426697,0,0
8,0.7676204213976651,1,0
15,0.8681468057745513,1,1
8,0.7323611663429495,1,1
6,0.6425020470673425,1,0
8,0.6222275558072352,0,1
3,0.3929927903607309,0,0
3,0.5819004381655379,0,0
7,0.716173684998593,1,1
9,0.5931773664390207,0,0
8,0.7601162122093964,1,1
5,0.5507391760381438,0,0
11,0.9178014709793684,1,1
3,0.4573589837935676,1,0
5,0.6684945867963107,1,1
13,0.8951892844438877,1,1
6,0.5854498593019347,0,1
13,0.728967795008394,1,1
9,0.6354223997579234,0,1
3,0.525617385783762,1,0
10,0.7664845340457705,1,1
15,0.878600373267882,1,1
7,0.7252401948377354,1,1
11,0.8772633377420295,1,1
11,0.8245951582956751,1,1
9,0.75129682699168,1,1
12,0.663816064535495,0,1
4,0.5568688307371921,0,0
8,0.6937792114398732,0,1
3,0.4909435784518127,0,0
8,0.7878462115319607,1,0
8,0.6204795737285558,0,1
4,0.6357974704245806,0,0
11,0.9143464993648212,1,1
10,0.9002284601876073,1,1
9,0.7285329553579553,1,0
5,0.5069794140907399,0,1
9,0.6970421918719355,0,1
6,0.6645078877642865,1,1
2,0.4965775455175297,0,0
7,0.6687488181879236,0,0
9,0.6914295350130081,0,1
5,0.5231798722573038,0,0
5,0.6523357807102895,1,0
2,0.4395395019816042,0,0
12,0.959665855086432,1,1
4,0.6046895191121875,0,0
6,0.6153694907104998,1,0
10,0.8498968164846261,1,1
11,0.9004272450691756,1,1
9,0.5949644809506985,0,0
9,0.7843165786804883,1,1
9,0.8708674787789735,1,1
7,0.6350642203585226,0,1
3,0.554663207816882,0,0
10,0.6941713664675764,0,0
13,0.8526047511506015,1,1
13,0.899343991614931,1,1
5,0.7085157127260293,1,0
8,0.7078800275390934,1,0
7,0.7502744711782189,1,1
8,0.6867326700103067,0,0
9,0.7326272546291104,1,1
2,0.2991938796954543,1,0
15,0.9622126538641644,1,1
3,0.5345114496292029,0,0
6,0.6341096856519006,0,0
9,0.8037507216372829,1,1
7,0.5956531173165577,0,0
3,0.5277189859181192,0,0
10,0.809475697328119,1,0
4,0.5683815162149595,1,1
11,0.7477481429057343,1,0
9,0.9560738668178,1,1
5,0.5742934385797105,1,1
11,0.7829730433143466,1,1
4,0.471715847111496,1,0
7,0.7045922248028089,1,1
7,0.629878506760971,0,0
4,0.4349104152558866,0,0
9,0.8360677599912031,1,1
4,0.4437556754215367,0,0
9,0.6145464504579539,1,1
6,0.6965970965929743,0,1
9,0.7726512144359667,1,1
10,0.6230980013927993,0,0
9,0.8165623831853356,1,0
6,0.666853575948217,1,0
7,0.8271908204212516,1,0
16,0.9268975885032606,1,0
3,0.5981322181087572,1,1
2,0.5151151601296752,0,0
5,0.598017549404046,0,0
11,0.8621479446646755,1,1
5,0.6325957858254442,1,1
10,0.8252158944259272,1,1
8,0.7943428332604766,1,1
11,0.7361185268805945,1,1
12,0.8227713432370437,1,1
5,0.581276336355794,0,0
14,0.9851953595586952,1,1
5,0.6196846015911237,1,1
5,0.6006737796487013,0,0
11,0.8160985993380674,1,1
5,0.5703658812129152,0,0
9,0.8486349328872173,1,1
8,0.7543009901654504,1,1
12,0.6429538246597835,0,0
4,0.5468525614407541,0,0
10,0.6975359259408328,1,0
10,0.64969647179076,0,0
9,0.617545923714503,0,1
3,0.5353079656042257,0,0
4,0.5846916775304194,0,0
4,0.584442893274556,0,0
8,0.6768342524540725,0,0
9,0.7142199503449314,1,1
6,0.6746095898877309,1,1
10,0.900431135280054,1,0
3,0.5787071104119281,1,0
2,0.4522907086852232,0,0
10,0.7047964625240383,1,1
6,0.7149657784712433,1,1
3,0.5302922726855652,0,0
7,0.6420206283946349,0,1
13,0.8962441760164199,1,0
14,0.9745200375546568,1,1
6,0.6907493723951055,1,1
17,0.9485996991916672,1,0
8,0.554426358719255,0,1
6,0.4852938055734772,0,0
10,0.8251448151172099,1,1
11,0.6975827659738324,1,0
5,0.5733583387860453,1,1
11,0.9130689564617552,1,1
6,0.7692346088251105,1,1
15,0.8933697551790568,1,1
2,0.4371246962149411,1,0
7,0.6613703684566179,1,0
11,0.5938478780001466,1,0
10,0.8777396414551404,1,0
13,0.9394014997626384,1,0
16,0.6772901498102071,1,1
3,0.4683267559244797,1,0
10,0.745801594553591,1,1
3,0.5520388853854525,1,0
7,0.6450240136762906,0,1
11,0.7795551092761354,1,0
9,0.8982986416391745,1,1
14,0.9312847676989592,1,1
8,0.6716722448830758,0,0
5,0.5668641940169841,1,1
8,0.7348546646614208,1,1
10,0.4499693680524915,0,0
4,0.4697965990207109,0,1
13,0.7650333721595297,1,0
11,0.4627810357943398,0,0
13,0.9339392466572842,1,1
6,0.5633032053766065,0,0
14,0.7318883351528218,1,1
3,0.4409377167662963,1,0
12,0.8048333278563663,1,0
4,0.398488538760101,1,0
6,0.6221980060977823,1,0
3,0.5338142090582916,1,0
7,0.6013264903775952,0,0
5,0.6292347028199639,0,0
9,0.7089296049952528,1,1
2,0.4567710404108685,0,0
16,0.9954046554532406,1,0
2,0.4829186542130949,1,0
8,0.7711405529188358,1,1
8,0.8266490326219552,1,1
11,0.8056891063117896,1,0
15,0.7548153615059401,1,0
9,0.8101237720239076,1,0
9,0.8132282749250127,1,0
9,0.8062790780318764,1,1
5,0.6325184025795282,0,0
10,0.8729309382509101,1,0
9,0.8294544837194983,1,1
10,0.9150429772266132,1,0
12,0.8917925955258754,1,1
3,0.5505110962141933,1,0
20,0.9002744686424395,1,0
13,0.6622051336729973,0,0
10,0.8899394131853852,1,0
12,0.9500937566195172,1,1
6,0.5964543166116842,1,0
12,0.930511833844387,1,0
6,0.6851689208861136,0,1
3,0.6945628362511435,0,0
5,0.547826167216029,0,0
8,0.7954415332868192,1,1
3,0.4881166632463929,1,0
10,0.7324853213425012,1,1
4,0.5943687123481971,0,0
9,0.6820154755182924,0,0
8,0.8144810440736572,1,1
9,0.6585293492063157,1,1
8,0.8273898096892387,1,1
5,0.5418380088445571,1,0
4,0.5535508085228856,1,1
7,0.6453779574209989,1,1
12,0.6685409640534214,1,1
11,0.6668895136673743,0,0
11,1.1242449859623358,1,0
9,0.7711759643991243,1,1
9,0.840605913520694,1,0
3,0.5539271409725024,1,0
7,0.7268634132683109,1,0
4,0.5264700803942616,0,0
8,0.7216821126985651,1,1
14,0.8459809934382334,1,1
9,0.8506515934831989,1,1
16,0.986431792183847,1,1
4,0.6342461865226636,0,0
12,0.8594773660901696,1,1
6,0.6626022165969675,1,1
10,0.7732005012962193,1,0
5,0.5131675799650375,1,0
3,0.5025013305582976,1,0
3,0.4555843323478405,0,0
9,0.7324762009674383,1,0
6,0.5201265188044315,0,0
12,0.8620430067749354,1,1
3,0.4604886751690583,0,0
12,0.9661182270483232,1,1
5,0.5857066463203284,1,0
5,0.7645486046102606,1,1
9,0.6857675001078847,1,0
7,0.6180761560068457,0,0
8,0.5817287988605894,0,1
3,0.4573387523013089,0,0
7,0.6434338112953586,0,0
8,0.8292560751010497,1,1
10,0.849436112045429,1,1
5,0.607564520842406,0,0
0,0.453617802049315,0,0
3,0.6135318080157549,0,0
5,0.5451488994303068,0,0
5,0.4680640016553742,0,0
5,0.6386034919791036,0,0
11,0.828610339666721,1,1
10,0.8753261284431434,1,1
8,0.7845991274336579,1,1
11,0.8187542562693518,1,1
6,0.6646953311955747,1,1
8,0.7262379504799058,1,1
11,0.8426588734679001,1,1
5,0.6739356406660638,1,0
20,0.9495023076725052,1,1
8,0.8874617704589313,1,1
4,0.6623323124533118,0,0
5,0.6465262264408902,0,0
5,0.6680959019225453,1,0
12,0.8136040658120203,1,0
8,0.7236662893550753,1,1
6,0.6012529186873498,0,0
9,0.8035726621541027,1,1
11,0.9130170055235116,1,1
10,0.8798871149978207,1,0
15,0.909227169776298,1,1
14,0.7577343757551922,1,0
5,0.7340149481981088,1,1
6,0.6460266527652123,1,1
12,0.7597425504038791,1,0
3,0.5316779450390641,0,0
9,0.6410766473487435,0,0
13,0.8231126817770134,1,0
9,0.6802422642258932,1,1
14,0.8579600733031592,1,0
6,0.7050080626519107,1,1
12,0.8966704533722243,1,0
11,1.086003340169681,1,1
15,0.9203432014953816,1,1
7,0.6343077619422942,1,1
9,0.8395163003652042,1,1
8,0.7635926358417527,1,0
7,0.6211755164848969,0,0
5,0.5088233974942256,1,1
7,0.518916302422487,0,0
9,0.8872910041841229,1,1
4,0.524283134617955,0,0
14,0.7900039647499599,1,1
5,0.5850779652806691,0,0
14,0.8917390062397794,1,0
13,0.7555224970781133,1,1
11,0.91985568113274,1,0
6,0.6669335063841172,0,0
5,0.5522590417174302,1,0
5,0.6045950198774579,1,1
7,0.6532606829177293,1,0
6,0.4709593399745817,0,0
3,0.5286730433126491,1,0
13,0.966668535717071,1,1
12,0.7984218665412393,1,0
9,0.6492692968088553,0,0
9,0.711481253685583,1,0
8,0.7434678894459457,1,1
11,0.7187209361727707,1,1
4,0.5425551850939438,1,0
11,0.8112206918828032,1,1
8,0.6749304871780208,1,1
5,0.6183417682778396,0,0
13,0.805620132031035,1,1
2,0.5208802319307199,1,0
5,0.6439328989322641,0,0
4,0.496924634175142,0,0
6,0.6717606732370385,0,1
9,0.6576328077892166,0,1
7,0.631104627345851,0,1
6,0.7089848821988358,1,0
7,0.882503448414524,1,1
13,0.7819728079827708,1,0
4,0.5976064808872343,1,1
6,0.623046330263162,1,1
9,0.7006816965512725,1,1
5,0.7609852103345854,1,1
10,0.8942878836578123,1,1
4,0.6805957963204883,0,0
14,0.9383876197357588,1,1
13,0.777907835143905,1,1
10,0.7164668489840331,1,1
7,0.5566145536437566,1,0
5,0.6312195859155435,1,0
9,0.6655685313511478,1,1
2,0.50964488815739,0,0
17,0.8932555490091587,1,1
13,0.7253963438887893,1,0
8,0.8217408237616672,1,1
18,0.9322349652959838,1,0
8,0.5992804264274929,1,1
2,0.4419723668227115,0,0
5,0.5990297267502109,1,0
4,0.5536469255938883,0,0
10,0.6854728904647028,1,1
7,0.6171996654862164,0,0
3,0.4474935753742212,1,0
4,0.6945525860119809,1,0
6,0.6248375357905328,1,1
16,1.01909869756741,1,1
10,0.7298297102402761,1,0
20,0.9229706365331376,1,1
13,0.8338118897772508,1,1
4,0.3979679606851256,1,0
8,0.8566092954808895,1,1
7,0.8403001475538334,1,1
7,0.6735657480154258,0,1
12,0.9635321228360012,1,1
7,0.7298522686240245,1,1
2,0.5825476097160175,0,0
2,0.5097223498389443,0,0
8,0.7974837078714857,1,1
8,0.5431488648428244,0,1
5,0.5670923559503611,0,0
2,0.4236831807101734,0,0
12,0.8306123068778146,1,1
12,0.7818882427863575,1,0
5,0.6277959230955802,0,0
2,0.4454140748476675,0,0
8,0.5219862927559874,1,0
7,0.73850015778129,1,1
14,0.877808052350695,1,1
6,0.6522872453795231,1,0
2,0.4385056332082257,0,0
5,0.7004724237166458,1,0
1,0.4064471288466438,0,0
6,0.5499857410161964,1,0
11,0.6415452773466086,1,1
10,0.7303613538878742,1,1
11,0.7573150379440512,1,0
7,0.6448513988138258,0,0
13,0.8069261563377698,1,0
13,0.9315528667100016,1,1
4,0.5506935107468603,0,0
10,0.8064830728621252,1,1
10,0.8209034621246283,1,0
12,0.6959420944424309,0,0
7,0.7221541419687416,1,1
7,0.4706181094871356,0,0
5,0.6010018359205279,1,0
7,0.765698173115527,1,1
8,0.5382196005085391,0,0
1,0.4286727950496533,1,0
13,0.7179054858598806,1,1
6,0.549134542242064,0,0
5,0.5680968176406255,1,1
3,0.5599001697657503,1,0
11,0.8618495327228355,1,1
11,0.8624852030338096,1,0
3,0.5056324231414937,0,0
1,0.5845538027078047,0,0
10,0.8337751395717193,1,1
6,0.7460037828268845,1,1
5,0.6820459363597814,0,0
5,0.6109011152113943,0,0
3,0.5103084633729308,0,0
7,0.6383838158025319,1,1
4,0.5493252343808861,0,0
9,0.7394413056120173,1,1
3,0.5271647343811872,0,0
6,0.7163012299099719,1,1
6,0.7412822056169035,1,0
3,0.5448892934315637,0,0
6,0.743613153298151,1,1
10,0.765599208965273,1,0
8,0.806337516816202,1,0
6,0.7096008388134478,1,0
4,0.625013016871796,0,0
7,0.7246150524317236,1,1
8,0.6808996657964002,0,0
9,0.6361301905190179,0,0
12,0.918933645580217,1,1
11,0.8297374095072283,1,1
3,0.48294836542377,1,0
5,0.5925422974330542,1,0
9,0.7306193114474625,1,0
4,0.5512779908296848,0,0
6,0.5876572002099864,0,1
